"component","deltamz","deltamz_int","EdgeScore","EdgeType","interaction","matched_peaks","name","scan1","scan2","score","selected","shared interaction","shared name"
"1631","0.001","0","0.8798","Cosine","-","0","3581 (-) 5710","3581","5710","0.8798","false","-","3581 (-) 5710"
"1631","0.001","0","0.8726","Cosine","-","0","3581 (-) 5141","3581","5141","0.8726","false","-","3581 (-) 5141"
"837","0.049","0","0.7323","Cosine","-","0","5867 (-) 11955","5867","11955","0.7323","false","-","5867 (-) 11955"
"837","-0.0","0","0.8454","Cosine","-","0","5867 (-) 5733","5867","5733","0.8454","false","-","5867 (-) 5733"
"909","-44.026","-44","0.8008","Cosine","-","0","11452 (-) 11911","11452","11911","0.8008","false","-","11452 (-) 11911"
"909","-44.026","-44","0.82","Cosine","-","0","11452 (-) 11091","11452","11091","0.82","false","-","11452 (-) 11091"
"186","-28.031","-28","0.8698","Cosine","-","0","26344 (-) 19019","26344","19019","0.8698","false","-","26344 (-) 19019"
"186","0.0","0","0.8982","Cosine","-","0","26344 (-) 21551","26344","21551","0.8982","false","-","26344 (-) 21551"
"186","-28.032","-28","0.9471","Cosine","-","0","26344 (-) 32911","26344","32911","0.9471","false","-","26344 (-) 32911"
"45","-28.031","-28","0.8829","Cosine","-","0","16535 (-) 21525","16535","21525","0.8829","false","-","16535 (-) 21525"
"134","-44.026","-44","0.9034","Cosine","-","0","12284 (-) 11893","12284","11893","0.9034","false","-","12284 (-) 11893"
"134","-176.104","-176","0.9188","Cosine","-","0","12284 (-) 10668","12284","10668","0.9188","false","-","12284 (-) 10668"
"134","-88.052","-88","0.9196","Cosine","-","0","12284 (-) 11473","12284","11473","0.9196","false","-","12284 (-) 11473"
"125","31.042","31","0.8938","Cosine","-","0","26902 (-) 42949","26902","42949","0.8938","false","-","26902 (-) 42949"
"125","-31.042","-31","0.9018","Cosine","-","0","26902 (-) 26783","26902","26783","0.9018","false","-","26902 (-) 26783"
"23","96.985","96","0.8957","Cosine","-","0","27693 (-) 23137","27693","23137","0.8957","false","-","27693 (-) 23137"
"23","0.984","0","0.8726","Cosine","-","0","27693 (-) 33348","27693","33348","0.8726","false","-","27693 (-) 33348"
"23","18.011","18","0.8416","Cosine","-","0","27693 (-) 32058","27693","32058","0.8416","false","-","27693 (-) 32058"
"23","-17.026","-17","0.8683","Cosine","-","0","27693 (-) 29109","27693","29109","0.8683","false","-","27693 (-) 29109"
"23","-2.016","-2","0.8228","Cosine","-","0","27693 (-) 24343","27693","24343","0.8228","false","-","27693 (-) 24343"
"322","58.042","58","0.7378","Cosine","-","0","1731 (-) 1551","1731","1551","0.7378","false","-","1731 (-) 1551"
"75","0.0","0","0.9796","Cosine","-","0","22798 (-) 6017","22798","6017","0.9796","false","-","22798 (-) 6017"
"75","0.0","0","0.9768","Cosine","-","0","22798 (-) 5514","22798","5514","0.9768","false","-","22798 (-) 5514"
"75","0.0","0","0.978","Cosine","-","0","22798 (-) 2746","22798","2746","0.978","false","-","22798 (-) 2746"
"75","0.0","0","0.9777","Cosine","-","0","22798 (-) 5623","22798","5623","0.9777","false","-","22798 (-) 5623"
"75","0.0","0","0.977","Cosine","-","0","22798 (-) 12","22798","12","0.977","false","-","22798 (-) 12"
"75","0.0","0","0.9734","Cosine","-","0","22798 (-) 12639","22798","12639","0.9734","false","-","22798 (-) 12639"
"75","0.0","0","0.9714","Cosine","-","0","22798 (-) 5811","22798","5811","0.9714","false","-","22798 (-) 5811"
"75","0.0","0","0.9697","Cosine","-","0","22798 (-) 21381","22798","21381","0.9697","false","-","22798 (-) 21381"
"75","0.0","0","0.9753","Cosine","-","0","22798 (-) 9820","22798","9820","0.9753","false","-","22798 (-) 9820"
"75","0.0","0","0.9751","Cosine","-","0","22798 (-) 25437","22798","25437","0.9751","false","-","22798 (-) 25437"
"1","-63.96","-63","0.7989","Cosine","-","0","39699 (-) 38444","39699","38444","0.7989","false","-","39699 (-) 38444"
"1","93.97","93","0.824","Cosine","-","0","39699 (-) 40180","39699","40180","0.824","false","-","39699 (-) 40180"
"1","-180.044","-180","0.7674","Cosine","-","0","39699 (-) 31799","39699","31799","0.7674","false","-","39699 (-) 31799"
"226","30.011","30","0.9499","Cosine","-","0","200 (-) 167","200","167","0.9499","false","-","200 (-) 167"
"226","-14.016","-14","0.845","Cosine","-","0","200 (-) 231","200","231","0.845","false","-","200 (-) 231"
"110","0.002","0","0.8363","Cosine","-","0","9584 (-) 12972","9584","12972","0.8363","false","-","9584 (-) 12972"
"2397","13.98","13","0.7793","Cosine","-","0","7086 (-) 12926","7086","12926","0.7793","false","-","7086 (-) 12926"
"2397","15.995","15","0.725","Cosine","-","0","7086 (-) 8628","7086","8628","0.725","false","-","7086 (-) 8628"
"98","-56.063","-56","0.9208","Cosine","-","0","7761 (-) 20311","7761","20311","0.9208","false","-","7761 (-) 20311"
"98","19.969","19","0.9135","Cosine","-","0","7761 (-) 6023","7761","6023","0.9135","false","-","7761 (-) 6023"
"98","57.021","57","0.8534","Cosine","-","0","7761 (-) 5069","7761","5069","0.8534","false","-","7761 (-) 5069"
"98","49.979","49","0.8257","Cosine","-","0","7761 (-) 5044","7761","5044","0.8257","false","-","7761 (-) 5044"
"98","-14.016","-14","0.8572","Cosine","-","0","7761 (-) 4978","7761","4978","0.8572","false","-","7761 (-) 4978"
"98","-28.031","-28","0.9179","Cosine","-","0","7761 (-) 3312","7761","3312","0.9179","false","-","7761 (-) 3312"
"98","-42.047","-42","0.9275","Cosine","-","0","7761 (-) 2402","7761","2402","0.9275","false","-","7761 (-) 2402"
"248","-43.041","-43","0.7666","Cosine","-","0","43118 (-) 9638","43118","9638","0.7666","false","-","43118 (-) 9638"
"248","-26.015","-26","0.8603","Cosine","-","0","43118 (-) 43115","43118","43115","0.8603","false","-","43118 (-) 43115"
"86","-15.977","-15","0.8812","Cosine","-","0","43541 (-) 43626","43541","43626","0.8812","false","-","43541 (-) 43626"
"86","-31.95","-31","0.878","Cosine","-","0","43541 (-) 43554","43541","43554","0.878","false","-","43541 (-) 43554"
"86","-213.905","-213","0.8037","Cosine","-","0","43541 (-) 43553","43541","43553","0.8037","false","-","43541 (-) 43553"
"86","49.943","49","0.8084","Cosine","-","0","43541 (-) 175","43541","175","0.8084","false","-","43541 (-) 175"
"86","-64.037","-64","0.7974","Cosine","-","0","43541 (-) 170","43541","170","0.7974","false","-","43541 (-) 170"
"86","72.959","72","0.7695","Cosine","-","0","43541 (-) 158","43541","158","0.7695","false","-","43541 (-) 158"
"86","-23.011","-23","0.8216","Cosine","-","0","43541 (-) 156","43541","156","0.8216","false","-","43541 (-) 156"
"86","-46.027","-46","0.8172","Cosine","-","0","43541 (-) 147","43541","147","0.8172","false","-","43541 (-) 147"
"1739","2.165","2","0.7378","Cosine","-","0","29985 (-) 29885","29985","29885","0.7378","false","-","29985 (-) 29885"
"1739","1.997","1","0.9555","Cosine","-","0","29985 (-) 29984","29985","29984","0.9555","false","-","29985 (-) 29984"
"74","18.011","18","0.952","Cosine","-","0","22378 (-) 22858","22378","22858","0.952","false","-","22378 (-) 22858"
"74","-56.026","-56","0.8037","Cosine","-","0","22378 (-) 32186","22378","32186","0.8037","false","-","22378 (-) 32186"
"74","-42.01","-42","0.8151","Cosine","-","0","22378 (-) 30281","22378","30281","0.8151","false","-","22378 (-) 30281"
"74","-42.01","-42","0.8971","Cosine","-","0","22378 (-) 30965","22378","30965","0.8971","false","-","22378 (-) 30965"
"74","-2.016","-2","0.8889","Cosine","-","0","22378 (-) 20038","22378","20038","0.8889","false","-","22378 (-) 20038"
"788","-40.031","-40","0.8933","Cosine","-","0","13187 (-) 24415","13187","24415","0.8933","false","-","13187 (-) 24415"
"788","-113.085","-113","0.8361","Cosine","-","0","13187 (-) 18428","13187","18428","0.8361","false","-","13187 (-) 18428"
"788","-14.016","-14","0.8538","Cosine","-","0","13187 (-) 9976","13187","9976","0.8538","false","-","13187 (-) 9976"
"788","-46.006","-46","0.9251","Cosine","-","0","13187 (-) 13185","13187","13185","0.9251","false","-","13187 (-) 13185"
"45","0.0","0","0.9375","Cosine","-","0","28711 (-) 40458","28711","40458","0.9375","false","-","28711 (-) 40458"
"45","0.0","0","0.9014","Cosine","-","0","28711 (-) 38545","28711","38545","0.9014","false","-","28711 (-) 38545"
"45","0.0","0","0.8894","Cosine","-","0","28711 (-) 33040","28711","33040","0.8894","false","-","28711 (-) 33040"
"1336","-2.016","-2","0.7075","Cosine","-","0","14209 (-) 17951","14209","17951","0.7075","false","-","14209 (-) 17951"
"1336","-18.009","-18","0.7119","Cosine","-","0","14209 (-) 14596","14209","14596","0.7119","false","-","14209 (-) 14596"
"1336","15.994","15","0.8109","Cosine","-","0","14209 (-) 13993","14209","13993","0.8109","false","-","14209 (-) 13993"
"36","-132.084","-132","0.9486","Cosine","-","0","14305 (-) 15121","14305","15121","0.9486","false","-","14305 (-) 15121"
"36","-88.052","-88","0.9609","Cosine","-","0","14305 (-) 14813","14305","14813","0.9609","false","-","14305 (-) 14813"
"36","118.073","118","0.9515","Cosine","-","0","14305 (-) 14689","14305","14689","0.9515","false","-","14305 (-) 14689"
"36","-44.023","-44","0.9537","Cosine","-","0","14305 (-) 14553","14305","14553","0.9537","false","-","14305 (-) 14553"
"36","-206.124","-206","0.9612","Cosine","-","0","14305 (-) 14196","14305","14196","0.9612","false","-","14305 (-) 14196"
"36","-250.151","-250","0.9563","Cosine","-","0","14305 (-) 13927","14305","13927","0.9563","false","-","14305 (-) 13927"
"36","-311.203","-311","0.9493","Cosine","-","0","14305 (-) 13584","14305","13584","0.9493","false","-","14305 (-) 13584"
"1781","-44.039","-44","0.9484","Cosine","-","0","35120 (-) 35913","35120","35913","0.9484","false","-","35120 (-) 35913"
"1042","44.026","44","0.7152","Cosine","-","0","9605 (-) 12928","9605","12928","0.7152","false","-","9605 (-) 12928"
"424","-0.023","0","0.88","Cosine","-","0","6597 (-) 13276","6597","13276","0.88","false","-","6597 (-) 13276"
"109","-84.091","-84","0.8474","Cosine","-","0","8118 (-) 22616","8118","22616","0.8474","false","-","8118 (-) 22616"
"109","-82.077","-82","0.8416","Cosine","-","0","8118 (-) 20621","8118","20621","0.8416","false","-","8118 (-) 20621"
"109","-24.001","-24","0.7782","Cosine","-","0","8118 (-) 8213","8118","8213","0.7782","false","-","8118 (-) 8213"
"109","0.043","0","0.8725","Cosine","-","0","8118 (-) 7742","8118","7742","0.8725","false","-","8118 (-) 7742"
"109","-54.046","-54","0.7408","Cosine","-","0","8118 (-) 14561","8118","14561","0.7408","false","-","8118 (-) 14561"
"109","-14.017","-14","0.7715","Cosine","-","0","8118 (-) 8745","8118","8745","0.7715","false","-","8118 (-) 8745"
"109","-26.017","-26","0.9066","Cosine","-","0","8118 (-) 10537","8118","10537","0.9066","false","-","8118 (-) 10537"
"228","18.011","18","0.8031","Cosine","-","0","26773 (-) 22758","26773","22758","0.8031","false","-","26773 (-) 22758"
"3426","-545.341","-545","0.9784","Cosine","-","0","18295 (-) 20398","18295","20398","0.9784","false","-","18295 (-) 20398"
"83","0.035","0","0.7464","Cosine","-","0","1957 (-) 3843","1957","3843","0.7464","false","-","1957 (-) 3843"
"186","2.016","2","0.9108","Cosine","-","0","22987 (-) 31469","22987","31469","0.9108","false","-","22987 (-) 31469"
"186","30.01","30","0.8481","Cosine","-","0","22987 (-) 23280","22987","23280","0.8481","false","-","22987 (-) 23280"
"186","-14.015","-14","0.9123","Cosine","-","0","22987 (-) 19019","22987","19019","0.9123","false","-","22987 (-) 19019"
"414","43.051","43","0.8202","Cosine","-","0","15258 (-) 20553","15258","20553","0.8202","false","-","15258 (-) 20553"
"21","14.015","14","0.9312","Cosine","-","0","10526 (-) 10575","10526","10575","0.9312","false","-","10526 (-) 10575"
"21","-33.984","-33","0.9326","Cosine","-","0","10526 (-) 9199","10526","9199","0.9326","false","-","10526 (-) 9199"
"45","0.0","0","0.9164","Cosine","-","0","31402 (-) 40458","31402","40458","0.9164","false","-","31402 (-) 40458"
"45","0.0","0","0.934","Cosine","-","0","31402 (-) 33040","31402","33040","0.934","false","-","31402 (-) 33040"
"45","-18.01","-18","0.8941","Cosine","-","0","31402 (-) 31407","31402","31407","0.8941","false","-","31402 (-) 31407"
"45","0.0","0","0.9099","Cosine","-","0","31402 (-) 28711","31402","28711","0.9099","false","-","31402 (-) 28711"
"409","88.053","88","0.9225","Cosine","-","0","42852 (-) 42863","42852","42863","0.9225","false","-","42852 (-) 42863"
"409","88.052","88","0.9101","Cosine","-","0","42852 (-) 42847","42852","42847","0.9101","false","-","42852 (-) 42847"
"409","176.104","176","0.8941","Cosine","-","0","42852 (-) 42784","42852","42784","0.8941","false","-","42852 (-) 42784"
"409","176.107","176","0.9066","Cosine","-","0","42852 (-) 42899","42852","42899","0.9066","false","-","42852 (-) 42899"
"409","220.131","220","0.9122","Cosine","-","0","42852 (-) 42920","42852","42920","0.9122","false","-","42852 (-) 42920"
"409","44.028","44","0.9099","Cosine","-","0","42852 (-) 42857","42852","42857","0.9099","false","-","42852 (-) 42857"
"409","220.13","220","0.8925","Cosine","-","0","42852 (-) 42770","42852","42770","0.8925","false","-","42852 (-) 42770"
"265","-897.552","-897","0.9708","Cosine","-","0","25725 (-) 22841","25725","22841","0.9708","false","-","25725 (-) 22841"
"308","-0.0","0","0.8727","Cosine","-","0","5560 (-) 5721","5560","5721","0.8727","false","-","5560 (-) 5721"
"308","0.001","0","0.8459","Cosine","-","0","5560 (-) 6045","5560","6045","0.8459","false","-","5560 (-) 6045"
"230","-43.988","-43","0.7744","Cosine","-","0","29861 (-) 31780","29861","31780","0.7744","false","-","29861 (-) 31780"
"125","-37.068","-37","0.8901","Cosine","-","0","31243 (-) 42798","31243","42798","0.8901","false","-","31243 (-) 42798"
"125","22.005","22","0.9043","Cosine","-","0","31243 (-) 41730","31243","41730","0.9043","false","-","31243 (-) 41730"
"125","36.021","36","0.953","Cosine","-","0","31243 (-) 39677","31243","39677","0.953","false","-","31243 (-) 39677"
"125","-0.0","0","0.908","Cosine","-","0","31243 (-) 35902","31243","35902","0.908","false","-","31243 (-) 35902"
"125","-36.021","-36","0.9746","Cosine","-","0","31243 (-) 31085","31243","31085","0.9746","false","-","31243 (-) 31085"
"125","-36.021","-36","0.9356","Cosine","-","0","31243 (-) 30000","31243","30000","0.9356","false","-","31243 (-) 30000"
"125","0.0","0","0.9101","Cosine","-","0","31243 (-) 29982","31243","29982","0.9101","false","-","31243 (-) 29982"
"125","-18.995","-18","0.9702","Cosine","-","0","31243 (-) 26166","31243","26166","0.9702","false","-","31243 (-) 26166"
"125","37.005","37","0.9198","Cosine","-","0","31243 (-) 37916","31243","37916","0.9198","false","-","31243 (-) 37916"
"125","-18.011","-18","0.9888","Cosine","-","0","31243 (-) 31011","31243","31011","0.9888","false","-","31243 (-) 31011"
"145","-26.016","-26","0.8909","Cosine","-","0","42059 (-) 41865","42059","41865","0.8909","false","-","42059 (-) 41865"
"145","-4.031","-4","0.8563","Cosine","-","0","42059 (-) 33577","42059","33577","0.8563","false","-","42059 (-) 33577"
"145","-2.016","-2","0.9233","Cosine","-","0","42059 (-) 41213","42059","41213","0.9233","false","-","42059 (-) 41213"
"145","-4.033","-4","0.8959","Cosine","-","0","42059 (-) 39919","42059","39919","0.8959","false","-","42059 (-) 39919"
"145","-4.032","-4","0.8464","Cosine","-","0","42059 (-) 34442","42059","34442","0.8464","false","-","42059 (-) 34442"
"145","-2.016","-2","0.8214","Cosine","-","0","42059 (-) 42862","42059","42862","0.8214","false","-","42059 (-) 42862"
"125","-26.016","-26","0.8896","Cosine","-","0","21591 (-) 28106","21591","28106","0.8896","false","-","21591 (-) 28106"
"125","-14.016","-14","0.9287","Cosine","-","0","21591 (-) 42949","21591","42949","0.9287","false","-","21591 (-) 42949"
"125","-14.016","-14","0.9404","Cosine","-","0","21591 (-) 26783","21591","26783","0.9404","false","-","21591 (-) 26783"
"24","-18.011","-18","0.8736","Cosine","-","0","14206 (-) 18878","14206","18878","0.8736","false","-","14206 (-) 18878"
"65","-18.011","-18","0.9131","Cosine","-","0","119 (-) 136","119","136","0.9131","false","-","119 (-) 136"
"174","-89.051","-89","0.9367","Cosine","-","0","19271 (-) 23196","19271","23196","0.9367","false","-","19271 (-) 23196"
"174","413.268","413","0.9462","Cosine","-","0","19271 (-) 20618","19271","20618","0.9462","false","-","19271 (-) 20618"
"174","-44.029","-44","0.9543","Cosine","-","0","19271 (-) 18993","19271","18993","0.9543","false","-","19271 (-) 18993"
"174","-88.051","-88","0.9674","Cosine","-","0","19271 (-) 18788","19271","18788","0.9674","false","-","19271 (-) 18788"
"174","-132.076","-132","0.9578","Cosine","-","0","19271 (-) 18533","19271","18533","0.9578","false","-","19271 (-) 18533"
"174","-44.025","-44","0.9593","Cosine","-","0","19271 (-) 19544","19271","19544","0.9593","false","-","19271 (-) 19544"
"174","-721.442","-721","0.9443","Cosine","-","0","19271 (-) 13916","19271","13916","0.9443","false","-","19271 (-) 13916"
"174","-220.131","-220","0.9613","Cosine","-","0","19271 (-) 17958","19271","17958","0.9613","false","-","19271 (-) 17958"
"86","31.927","31","0.8404","Cosine","-","0","117 (-) 152","117","152","0.8404","false","-","117 (-) 152"
"86","13.917","13","0.7607","Cosine","-","0","117 (-) 151","117","151","0.7607","false","-","117 (-) 151"
"86","-18.011","-18","0.872","Cosine","-","0","117 (-) 131","117","131","0.872","false","-","117 (-) 131"
"86","31.927","31","0.824","Cosine","-","0","117 (-) 43651","117","43651","0.824","false","-","117 (-) 43651"
"1294","-42.047","-42","0.7718","Cosine","-","0","10563 (-) 14757","10563","14757","0.7718","false","-","10563 (-) 14757"
